Locus type 	JGI3.1 	MpTak1_v5.1 	MpTak1_v5.1r2 	MpTak_v6.1 	MpTak_v6.1r2 	MpTak_v7.1 	Status
mRNA 	Mapoly0140s0022 	Mp3g18190 	Mp3g18190 	Mp3g18190 	Mp3g18190 	Mp3g18190 	
mRNA 	Mapoly0140s0021 	Mp3g18200 	Mp3g18200 	Mp3g18200 	Mp3g18200 	Mp3g18200 	
mRNA 	Mapoly0140s0020 	Mp3g18210 	Mp3g18210 	Mp3g18210 	Mp3g18210 	Mp3g18210 	
mRNA 	Mapoly0140s0019 	Mp3g18220 	Mp3g18220 	Mp3g18220 	Mp3g18220 	Mp3g18220 	
mRNA 	Mapoly0140s0018 	Mp3g18230 	Mp3g18230 	Mp3g18230 	Mp3g18230 	Mp3g18230 	
mRNA 	Mapoly0140s0017 	Mp3g18240 	Mp3g18240 	Mp3g18240 	Mp3g18240 	Mp3g18240 	
mRNA 	Mapoly0140s0016 	Mp3g18250 	Mp3g18250 	Mp3g18250 	Mp3g18250 	Mp3g18250 	
mRNA 	- 	Mp3g18260 	Mp3g18260 	Mp3g18260 	Mp3g18260 	Mp3g18270 	merged with Mp3g18270 as of v7.1
mRNA 	Mapoly0140s0015 	Mp3g18270 	Mp3g18270 	Mp3g18270 	Mp3g18270 	Mp3g18270 	
mRNA 	Mapoly0140s0014 	Mp3g18280 	Mp3g18280 	Mp3g18280 	Mp3g18280 	Mp3g18280 	
mRNA 	Mapoly0140s0013 	Mp3g18290 	Mp3g18290 	Mp3g18290 	Mp3g18290 	Mp3g18290 	
mRNA 	Mapoly0140s0012 	Mp3g18300 	Mp3g18300 	Mp3g18300 	Mp3g18300 	Mp3g18300 	
mRNA 	Mapoly0140s0011 	Mp3g18310 	Mp3g18310 	Mp3g18310 	Mp3g18310 	Mp3g18310 	
mRNA 	Mapoly0140s0010 	Mp3g18320 	Mp3g18320 	Mp3g18320 	Mp3g18320 	Mp3g18320 	
mRNA 	Mapoly0140s0009 	Mp3g18330 	Mp3g18330 	Mp3g18330 	Mp3g18330 	Mp3g18330 	
mRNA 	Mapoly0140s0008 	Mp3g18340 	Mp3g18340 	Mp3g18340 	Mp3g18340 	Mp3g18340 	
mRNA 	Mapoly0140s0007 	Mp3g18350 	Mp3g18350 	Mp3g18350 	Mp3g18350 	- 	deleted as of v7.1
mRNA 	Mapoly0140s0006 	Mp3g18360 	Mp3g18360 	Mp3g18360 	Mp3g18360 	- 	deleted as of v7.1
mRNA 	Mapoly0140s0005 	Mp3g18370 	Mp3g18370 	Mp3g18370 	Mp3g18370 	Mp3g18370 	
mRNA 	Mapoly0140s0004 	Mp3g18380 	Mp3g18380 	Mp3g18380 	Mp3g18380 	Mp3g18380 	
mRNA 	Mapoly0140s0003 	Mp3g18390 	Mp3g18390 	Mp3g18390 	Mp3g18390 	Mp3g18390 	
mRNA 	Mapoly0140s0002 	Mp3g18400 	Mp3g18400 	Mp3g18400 	Mp3g18400 	Mp3g18400 	
mRNA 	Mapoly0341s0001 	Mp3g18410 	Mp3g18410 	Mp3g18410 	Mp3g18410 	Mp3g18410 	
mRNA 	Mapoly0486s0001 	Mp3g18420 	Mp3g18420 	Mp3g18420 	Mp3g18420 	Mp3g18420 	
mRNA 	Mapoly0306s0003 	Mp3g18430 	Mp3g18430 	Mp3g18430 	Mp3g18430 	Mp3g18430 	
mRNA 	Mapoly0306s0002 	Mp3g18440 	Mp3g18440 	Mp3g18440 	Mp3g18440 	Mp3g18440 	
mRNA 	Mapoly0306s0001 	Mp3g18450 	Mp3g18450 	Mp3g18450 	Mp3g18450 	Mp3g18450 	
mRNA 	- 	Mp3g18460 	Mp3g18460 	Mp3g18460 	Mp3g18460 	Mp3g18460 	
mRNA 	- 	Mp3g18470 	Mp3g18470 	Mp3g18470 	Mp3g18470 	Mp3g18470 	
mRNA 	Mapoly0225s0001 	Mp3g18480 	Mp3g18480 	Mp3g18480 	Mp3g18480 	Mp3g18480 	
mRNA 	Mapoly0225s0002 	Mp3g18490 	Mp3g18490 	Mp3g18490 	Mp3g18490 	Mp3g18490 	
mRNA 	Mapoly0142s0043 	Mp3g18500 	Mp3g18500 	Mp3g18500 	Mp3g18500 	Mp3g18500 	
mRNA 	Mapoly0142s0042 	Mp3g18510 	Mp3g18510 	Mp3g18510 	Mp3g18510 	Mp3g18510 	
mRNA 	Mapoly0142s0041 	Mp3g18520 	Mp3g18520 	Mp3g18520 	Mp3g18520 	Mp3g18520 	
mRNA 	Mapoly0142s0040 	Mp3g18530 	Mp3g18530 	Mp3g18530 	Mp3g18530 	Mp3g18530 	
mRNA 	Mapoly0142s0039 	Mp3g18540 	Mp3g18540 	Mp3g18540 	Mp3g18540 	Mp3g18540 	
mRNA 	Mapoly0142s0038 	Mp3g18550 	Mp3g18550 	Mp3g18550 	Mp3g18550 	Mp3g18550 	
mRNA 	Mapoly0142s0037 	Mp3g18560 	Mp3g18560 	Mp3g18560 	Mp3g18560 	Mp3g18560 	
mRNA 	Mapoly0142s0036 	Mp3g18570 	Mp3g18570 	Mp3g18570 	Mp3g18570 	Mp3g18570 	
mRNA 	Mapoly0142s0035 	Mp3g18580 	Mp3g18580 	Mp3g18580 	Mp3g18580 	Mp3g18580 	
mRNA 	Mapoly0142s0034 	Mp3g18590 	Mp3g18590 	Mp3g18590 	Mp3g18590 	Mp3g18590 	
mRNA 	Mapoly0142s0033 	Mp3g18600 	Mp3g18600 	Mp3g18600 	Mp3g18600 	Mp3g18600 	
mRNA 	Mapoly0142s0032 	Mp3g18610 	Mp3g18610 	Mp3g18610 	Mp3g18610 	Mp3g18610 	
mRNA 	- 	Mp3g18620 	Mp3g18620 	Mp3g18620 	Mp3g18620 	Mp3g18620 	
mRNA 	Mapoly0142s0031 	Mp3g18630 	Mp3g18630 	Mp3g18630 	Mp3g18630 	Mp3g18630 	
mRNA 	Mapoly0142s0030 	Mp3g18640 	Mp3g18640 	Mp3g18640 	Mp3g18640 	Mp3g18640 	
mRNA 	Mapoly0142s0029 	Mp3g18650 	Mp3g18650 	Mp3g18650 	Mp3g18650 	Mp3g18650 	
mRNA 	Mapoly0142s0028 	Mp3g18660 	Mp3g18660 	Mp3g18660 	Mp3g18660 	Mp3g18660 	
mRNA 	Mapoly0142s0027 	Mp3g18670 	Mp3g18670 	Mp3g18670 	Mp3g18670 	Mp3g18670 	
mRNA 	Mapoly0142s0026 	Mp3g18680 	Mp3g18680 	Mp3g18680 	Mp3g18680 	Mp3g18680 	
mRNA 	Mapoly0142s0025 	Mp3g18690 	Mp3g18690 	Mp3g18690 	Mp3g18690 	- 	deleted as of v7.1
mRNA 	Mapoly0142s0024 	Mp3g18700 	Mp3g18700 	Mp3g18700 	Mp3g18700 	Mp3g18700 	
mRNA 	Mapoly0142s0023 	Mp3g18710 	Mp3g18710 	Mp3g18710 	Mp3g18710 	Mp3g18710 	
mRNA 	Mapoly0142s0022 	Mp3g18720 	Mp3g18720 	Mp3g18720 	Mp3g18720 	Mp3g18720 	
mRNA 	Mapoly0142s0021 	Mp3g18730 	Mp3g18730 	Mp3g18730 	Mp3g18730 	- 	deleted as of v7.1
mRNA 	Mapoly0142s0020 	Mp3g18740 	Mp3g18740 	Mp3g18740 	Mp3g18740 	Mp3g18740 	
mRNA 	Mapoly0142s0019 	Mp3g18750 	Mp3g18750 	Mp3g18750 	Mp3g18750 	Mp3g18750 	
mRNA 	Mapoly0142s0018 	Mp3g18760 	Mp3g18760 	Mp3g18760 	Mp3g18760 	Mp3g18760 	
mRNA 	- 	Mp3g18770 	Mp3g18770 	Mp3g18770 	Mp3g18770 	Mp3g18770 	
mRNA 	Mapoly0142s0017 	Mp3g18780 	- 	- 	- 	- 	
mRNA 	Mapoly0142s0016 	Mp3g18790 	Mp3g18790 	Mp3g18790 	Mp3g18790 	Mp3g18790 	
mRNA 	Mapoly0142s0015 	Mp3g18800 	Mp3g18800 	Mp3g18800 	Mp3g18800 	Mp3g18800 	
mRNA 	Mapoly0142s0014 	Mp3g18810 	Mp3g18810 	Mp3g18810 	Mp3g18810 	- 	deleted as of v7.1
mRNA 	Mapoly0142s0013 	Mp3g18820 	Mp3g18820 	Mp3g18820 	Mp3g18820 	Mp3g18820 	
mRNA 	Mapoly0142s0012 	Mp3g18830 	Mp3g18830 	Mp3g18830 	Mp3g18830 	Mp3g18830 	
mRNA 	Mapoly0142s0011 	Mp3g18840 	Mp3g18840 	Mp3g18840 	Mp3g18840 	Mp3g18840 	
mRNA 	Mapoly0142s0010 	Mp3g18850 	Mp3g18850 	Mp3g18850 	Mp3g18850 	- 	deleted as of v7.1
mRNA 	Mapoly0142s0009 	Mp3g18860 	Mp3g18860 	Mp3g18860 	Mp3g18860 	Mp3g18860 	
mRNA 	Mapoly0142s0008 	Mp3g18870 	- 	- 	- 	- 	
mRNA 	Mapoly0142s0007 	Mp3g18880 	Mp3g18880 	Mp3g18880 	Mp3g18880 	Mp3g18880 	
mRNA 	Mapoly0142s0006 	Mp3g18890 	Mp3g18890 	Mp3g18890 	Mp3g18890 	Mp3g18890 	
mRNA 	Mapoly0142s0005 	Mp3g18900 	Mp3g18900 	Mp3g18900 	Mp3g18900 	Mp3g18900 	
mRNA 	Mapoly0142s0004 	Mp3g18910 	Mp3g18910 	Mp3g18910 	Mp3g18910 	- 	deleted as of v7.1
mRNA 	Mapoly0142s0003 	Mp3g18920 	Mp3g18920 	Mp3g18920 	Mp3g18920 	- 	deleted as of v7.1
mRNA 	Mapoly0142s0002 	Mp3g18930 	Mp3g18930 	Mp3g18930 	Mp3g18930 	Mp3g18930 	
mRNA 	Mapoly0142s0001 	Mp3g18940 	Mp3g18940 	Mp3g18940 	Mp3g18940 	Mp3g18940 	
mRNA 	Mapoly0369s0002 	Mp3g18950 	Mp3g18950 	Mp3g18950 	Mp3g18950 	Mp3g18950 	
mRNA 	Mapoly0049s0137 	Mp3g18960 	Mp3g18960 	Mp3g18960 	Mp3g18960 	Mp3g18960 	
mRNA 	Mapoly0049s0136 	Mp3g18970 	Mp3g18970 	Mp3g18970 	Mp3g18970 	Mp3g18970 	
mRNA 	Mapoly0049s0135 	Mp3g18980 	Mp3g18980 	Mp3g18980 	Mp3g18980 	Mp3g18980 	
mRNA 	Mapoly0049s0134 	Mp3g18990 	Mp3g18990 	Mp3g18990 	Mp3g18990 	Mp3g18990 	
mRNA 	Mapoly0049s0133 	Mp3g19000 	Mp3g19000 	Mp3g19000 	Mp3g19000 	Mp3g19000 	
mRNA 	Mapoly0049s0132 	Mp3g19010 	Mp3g19010 	Mp3g19010 	Mp3g19010 	Mp3g19010 	
mRNA 	Mapoly0049s0131 	Mp3g19020 	Mp3g19020 	Mp3g19020 	Mp3g19020 	Mp3g19020 	
mRNA 	Mapoly0049s0129 	Mp3g19030 	Mp3g19030 	Mp3g19030 	Mp3g19030 	Mp3g19030 	
mRNA 	Mapoly0049s0128 	Mp3g19040 	Mp3g19040 	Mp3g19040 	Mp3g19040 	Mp3g19040 	
mRNA 	Mapoly0049s0127 	Mp3g19050 	Mp3g19050 	Mp3g19050 	Mp3g19050 	Mp3g19050 	
mRNA 	Mapoly0049s0126 	Mp3g19060 	Mp3g19060 	Mp3g19060 	Mp3g19060 	Mp3g19060 	
mRNA 	Mapoly0049s0125 	Mp3g19070 	Mp3g19070 	Mp3g19070 	Mp3g19070 	Mp3g19070 	
mRNA 	Mapoly0049s0124 	Mp3g19080 	Mp3g19080 	Mp3g19080 	Mp3g19080 	Mp3g19080 	
mRNA 	Mapoly0049s0123 	Mp3g19090 	Mp3g19090 	Mp3g19090 	Mp3g19090 	Mp3g19090 	
mRNA 	- 	Mp3g19100 	Mp3g19100 	Mp3g19100 	Mp3g19100 	Mp3g19100 	
mRNA 	Mapoly2005s0001 	Mp3g19110 	Mp3g19110 	Mp3g19110 	Mp3g19110 	- 	deleted as of v7.1
mRNA 	Mapoly0049s0122 	Mp3g19120 	Mp3g19120 	Mp3g19120 	Mp3g19120 	- 	deleted as of v7.1
mRNA 	Mapoly0049s0121 	Mp3g19130 	Mp3g19130 	Mp3g19130 	Mp3g19130 	Mp3g19130 	
mRNA 	Mapoly0049s0120 	Mp3g19140 	Mp3g19140 	Mp3g19140 	Mp3g19140 	Mp3g19140 	
mRNA 	Mapoly0049s0119 	Mp3g19150 	- 	- 	- 	- 	
mRNA 	Mapoly0049s0118 	Mp3g19160 	Mp3g19160 	Mp3g19160 	Mp3g19160 	Mp3g19160 	
mRNA 	Mapoly0049s0117 	Mp3g19170 	Mp3g19170 	Mp3g19170 	Mp3g19170 	Mp3g19170 	
mRNA 	Mapoly0049s0116 	Mp3g19180 	Mp3g19180 	Mp3g19180 	Mp3g19180 	Mp3g19180 	
mRNA 	Mapoly0049s0115 	Mp3g19190 	Mp3g19190 	Mp3g19190 	Mp3g19190 	Mp3g19190 	
mRNA 	Mapoly0049s0114 	Mp3g19200 	Mp3g19200 	Mp3g19200 	Mp3g19200 	- 	deleted as of v7.1
mRNA 	Mapoly0049s0113 	Mp3g19210 	Mp3g19210 	Mp3g19210 	Mp3g19210 	- 	deleted as of v7.1
mRNA 	Mapoly0049s0112 	Mp3g19220 	- 	- 	- 	- 	
mRNA 	Mapoly0049s0111 	Mp3g19230 	Mp3g19230 	Mp3g19230 	Mp3g19230 	Mp3g19230 	
mRNA 	Mapoly0049s0110 	Mp3g19240 	Mp3g19240 	Mp3g19240 	Mp3g19240 	Mp3g19240 	
mRNA 	Mapoly0049s0109 	Mp3g19250 	Mp3g19250 	Mp3g19250 	Mp3g19250 	Mp3g19250 	
mRNA 	Mapoly0049s0108 	Mp3g19260 	Mp3g19260 	Mp3g19260 	Mp3g19260 	Mp3g19260 	
mRNA 	Mapoly0049s0107 	Mp3g19270 	Mp3g19270 	Mp3g19270 	Mp3g19270 	Mp3g19270 	
mRNA 	Mapoly0049s0106 	Mp3g19280 	Mp3g19280 	Mp3g19280 	Mp3g19280 	Mp3g19280 	
mRNA 	Mapoly0049s0105 	Mp3g19290 	Mp3g19290 	Mp3g19290 	Mp3g19290 	Mp3g19290 	
mRNA 	Mapoly0049s0104 	Mp3g19300 	Mp3g19300 	Mp3g19300 	Mp3g19300 	Mp3g19300 	
mRNA 	Mapoly0049s0103 	Mp3g19310 	Mp3g19310 	Mp3g19310 	Mp3g19310 	Mp3g19310 	
mRNA 	Mapoly0049s0102 	Mp3g19320 	Mp3g19320 	Mp3g19320 	Mp3g19320 	Mp3g19320 	
mRNA 	Mapoly0049s0101 	Mp3g19330 	Mp3g19330 	Mp3g19330 	Mp3g19330 	Mp3g19330 	
mRNA 	Mapoly0049s0100 	Mp3g19340 	Mp3g19340 	Mp3g19340 	Mp3g19340 	Mp3g19340 	
mRNA 	Mapoly0049s0099 	Mp3g19350 	Mp3g19350 	Mp3g19350 	Mp3g19350 	Mp3g19350 	
mRNA 	Mapoly0049s0098 	Mp3g19360 	Mp3g19360 	Mp3g19360 	Mp3g19360 	Mp3g19360 	
mRNA 	Mapoly0049s0097 	Mp3g19370 	Mp3g19370 	Mp3g19370 	Mp3g19370 	Mp3g19370 	
mRNA 	Mapoly0049s0096 	Mp3g19380 	Mp3g19380 	Mp3g19380 	Mp3g19380 	Mp3g19380 	
mRNA 	Mapoly0049s0095 	Mp3g19390 	Mp3g19390 	Mp3g19390 	Mp3g19390 	Mp3g19390 	
mRNA 	Mapoly0049s0094 	Mp3g19400 	Mp3g19400 	Mp3g19400 	Mp3g19400 	Mp3g19400 	
mRNA 	Mapoly0049s0093 	Mp3g19410 	- 	- 	- 	- 	
mRNA 	Mapoly0049s0092 	Mp3g19420 	Mp3g19420 	Mp3g19420 	Mp3g19420 	Mp3g19420 	
mRNA 	Mapoly0049s0091 	Mp3g19430 	Mp3g19430 	Mp3g19430 	Mp3g19430 	Mp3g19430 	
mRNA 	Mapoly0049s0090 	Mp3g19440 	Mp3g19440 	Mp3g19440 	Mp3g19440 	Mp3g19440 	
mRNA 	Mapoly0049s0089 	Mp3g19450 	Mp3g19450 	Mp3g19450 	Mp3g19450 	Mp3g19450 	
mRNA 	Mapoly0049s0088 	Mp3g19460 	Mp3g19460 	Mp3g19460 	Mp3g19460 	Mp3g19460 	
mRNA 	Mapoly0049s0087 	Mp3g19470 	Mp3g19470 	Mp3g19470 	Mp3g19470 	Mp3g19470 	
mRNA 	Mapoly0049s0086 	Mp3g19480 	Mp3g19480 	Mp3g19480 	Mp3g19480 	Mp3g19480 	
mRNA 	Mapoly0049s0085 	Mp3g19490 	Mp3g19490 	Mp3g19490 	- 	- 	deleted as of v6.1r2
mRNA 	Mapoly0049s0084 	Mp3g19500 	Mp3g19500 	Mp3g19500 	Mp3g19500 	Mp3g19500 	
mRNA 	Mapoly0049s0083 	Mp3g19510 	Mp3g19510 	Mp3g19510 	Mp3g19510 	Mp3g19510 	
mRNA 	Mapoly0049s0082 	Mp3g19520 	Mp3g19520 	Mp3g19520 	Mp3g19520 	Mp3g19520 	
mRNA 	Mapoly0049s0081 	Mp3g19530 	Mp3g19530 	Mp3g19530 	Mp3g19530 	Mp3g19530 	
mRNA 	Mapoly0049s0080 	Mp3g19540 	Mp3g19540 	Mp3g19540 	Mp3g19540 	Mp3g19540 	
mRNA 	Mapoly0049s0079 	Mp3g19550 	Mp3g19550 	Mp3g19550 	Mp3g19550 	Mp3g19550 	
mRNA 	Mapoly0049s0078 	Mp3g19560 	Mp3g19560 	Mp3g19560 	Mp3g19560 	Mp3g19560 	
mRNA 	Mapoly0049s0077 	Mp3g19570 	Mp3g19570 	Mp3g19570 	Mp3g19570 	Mp3g19570 	
mRNA 	Mapoly0049s0076 	Mp3g19580 	Mp3g19580 	Mp3g19580 	Mp3g19580 	Mp3g19580 	
mRNA 	Mapoly0049s0075 	Mp3g19590 	Mp3g19590 	Mp3g19590 	Mp3g19590 	Mp3g19590 	
mRNA 	Mapoly0049s0074 	Mp3g19600 	Mp3g19600 	Mp3g19600 	Mp3g19600 	- 	deleted as of v7.1
mRNA 	Mapoly0049s0073 	Mp3g19610 	Mp3g19610 	Mp3g19610 	Mp3g19610 	Mp3g19610 	
mRNA 	Mapoly0049s0072 	Mp3g19620 	Mp3g19620 	Mp3g19620 	Mp3g19620 	Mp3g19620 	
mRNA 	Mapoly0049s0071 	Mp3g19630 	Mp3g19630 	Mp3g19630 	Mp3g19630 	Mp3g19630 	
mRNA 	Mapoly0049s0070 	Mp3g19640 	Mp3g19640 	Mp3g19640 	Mp3g19640 	Mp3g19640 	
mRNA 	Mapoly0049s0069 	Mp3g19650 	Mp3g19650 	Mp3g19650 	Mp3g19650 	Mp3g19650 	
mRNA 	Mapoly0049s0068 	Mp3g19660 	Mp3g19660 	Mp3g19660 	Mp3g19660 	Mp3g19660 	
mRNA 	Mapoly0049s0067 	Mp3g19670 	Mp3g19670 	Mp3g19670 	Mp3g19670 	Mp3g19670 	
mRNA 	Mapoly0049s0066 	Mp3g19680 	Mp3g19680 	Mp3g19680 	Mp3g19680 	Mp3g19680 	
mRNA 	Mapoly0049s0065 	Mp3g19690 	Mp3g19690 	Mp3g19690 	Mp3g19690 	Mp3g19690 	
mRNA 	Mapoly0049s0064 	Mp3g19700 	Mp3g19700 	Mp3g19700 	Mp3g19700 	Mp3g19700 	
mRNA 	Mapoly0049s0063 	Mp3g19710 	Mp3g19710 	Mp3g19710 	Mp3g19710 	Mp3g19710 	
mRNA 	Mapoly0049s0062 	Mp3g19720 	Mp3g19720 	Mp3g19720 	Mp3g19720 	Mp3g19720 	
mRNA 	Mapoly0049s0061 	Mp3g19730 	Mp3g19730 	Mp3g19730 	Mp3g19730 	Mp3g19730 	
mRNA 	Mapoly0049s0060 	Mp3g19740 	Mp3g19740 	Mp3g19740 	Mp3g19740 	Mp3g19740 	
mRNA 	Mapoly0049s0059 	Mp3g19750 	Mp3g19750 	Mp3g19750 	Mp3g19750 	Mp3g19750 	
mRNA 	Mapoly0049s0058 	Mp3g19760 	Mp3g19760 	Mp3g19760 	Mp3g19760 	Mp3g19760 	
mRNA 	Mapoly0049s0057 	Mp3g19770 	Mp3g19770 	Mp3g19770 	Mp3g19770 	Mp3g19770 	
mRNA 	Mapoly0049s0056 	Mp3g19780 	Mp3g19780 	Mp3g19780 	Mp3g19780 	Mp3g19780 	
mRNA 	Mapoly0049s0055 	Mp3g19790 	Mp3g19790 	Mp3g19790 	Mp3g19790 	Mp3g19790 	
mRNA 	Mapoly0049s0054 	Mp3g19800 	- 	- 	- 	- 	
mRNA 	Mapoly0049s0053 	Mp3g19810 	Mp3g19810 	Mp3g19810 	Mp3g19810 	Mp3g19810 	
mRNA 	Mapoly0049s0052 	Mp3g19820 	Mp3g19820 	Mp3g19820 	Mp3g19820 	Mp3g19820 	
mRNA 	Mapoly0049s0051 	Mp3g19830 	Mp3g19830 	Mp3g19830 	Mp3g19830 	Mp3g19830 	
mRNA 	Mapoly0049s0050 	Mp3g19840 	Mp3g19840 	Mp3g19840 	Mp3g19840 	Mp3g19840 	
mRNA 	Mapoly0049s0049 	Mp3g19850 	Mp3g19850 	Mp3g19850 	Mp3g19850 	Mp3g19850 	
mRNA 	Mapoly0049s0048 	Mp3g19860 	Mp3g19860 	Mp3g19860 	Mp3g19860 	Mp3g19860 	
mRNA 	Mapoly0049s0047 	Mp3g19870 	Mp3g19870 	Mp3g19870 	Mp3g19870 	Mp3g19870 	
mRNA 	Mapoly0049s0046 	Mp3g19880 	Mp3g19880 	Mp3g19880 	Mp3g19880 	Mp3g19880 	
mRNA 	Mapoly0049s0045 	Mp3g19890 	Mp3g19890 	Mp3g19890 	Mp3g19890 	Mp3g19890 	
mRNA 	Mapoly0049s0044 	Mp3g19900 	Mp3g19900 	Mp3g19900 	Mp3g19900 	Mp3g19900 	
mRNA 	Mapoly0049s0043 	Mp3g19910 	Mp3g19910 	Mp3g19910 	Mp3g19910 	Mp3g19910 	
mRNA 	Mapoly0049s0042 	Mp3g19920 	Mp3g19920 	Mp3g19920 	Mp3g19920 	Mp3g19920 	
mRNA 	Mapoly0049s0041 	Mp3g19930 	Mp3g19930 	Mp3g19930 	Mp3g19930 	Mp3g19930 	
mRNA 	Mapoly0049s0040 	Mp3g19940 	Mp3g19940 	Mp3g19940 	Mp3g19940 	Mp3g19940 	
mRNA 	Mapoly0049s0038 	Mp3g19950 	Mp3g19950 	Mp3g19950 	- 	- 	deleted as of v6.1r2
mRNA 	Mapoly0049s0039 	Mp3g19960 	Mp3g19960 	Mp3g19960 	- 	- 	deleted as of v6.1r2
mRNA 	- 	Mp3g19970 	- 	- 	- 	- 	
mRNA 	Mapoly0049s0037 	Mp3g19980 	- 	- 	- 	- 	
mRNA 	Mapoly0049s0036 	Mp3g19990 	- 	- 	- 	- 	
mRNA 	Mapoly0048s0054 	Mp3g20000 	Mp3g20000 	Mp3g20000 	Mp3g20000 	Mp3g20000 	
mRNA 	Mapoly0049s0034 	Mp3g20010 	Mp3g20010 	Mp3g20010 	Mp3g20010 	Mp3g20010 	
mRNA 	Mapoly0049s0033 	Mp3g20020 	- 	- 	- 	- 	
mRNA 	Mapoly0049s0032 	Mp3g20030 	Mp3g20030 	Mp3g20030 	Mp3g20030 	Mp3g20030 	
mRNA 	Mapoly0049s0031 	Mp3g20040 	Mp3g20040 	Mp3g20040 	Mp3g20040 	Mp3g20040 	
mRNA 	Mapoly0049s0030 	Mp3g20050 	Mp3g20050 	Mp3g20050 	Mp3g20050 	Mp3g20050 	
mRNA 	Mapoly0049s0029 	Mp3g20060 	Mp3g20060 	Mp3g20060 	Mp3g20060 	Mp3g20060 	
mRNA 	Mapoly0049s0028 	Mp3g20070 	Mp3g20070 	Mp3g20070 	Mp3g20070 	Mp3g20070 	
mRNA 	Mapoly0049s0027 	Mp3g20080 	Mp3g20080 	Mp3g20080 	Mp3g20080 	Mp3g20080 	
mRNA 	Mapoly0049s0026 	Mp3g20090 	Mp3g20090 	Mp3g20090 	Mp3g20090 	Mp3g20090 	
mRNA 	Mapoly0049s0025 	Mp3g20100 	Mp3g20100 	Mp3g20100 	Mp3g20100 	Mp3g20100 	
mRNA 	Mapoly0049s0024 	Mp3g20110 	Mp3g20110 	Mp3g20110 	Mp3g20110 	Mp3g20110 	
mRNA 	Mapoly0049s0021 	Mp3g20120 	Mp3g20120 	Mp3g20120 	Mp3g20120 	Mp3g20120 	
mRNA 	Mapoly0049s0020 	Mp3g20130 	Mp3g20130 	Mp3g20130 	Mp3g20130 	Mp3g20130 	
mRNA 	Mapoly0049s0019 	Mp3g20140 	Mp3g20140 	Mp3g20140 	Mp3g20140 	Mp3g20140 	
mRNA 	Mapoly0049s0018 	Mp3g20150 	Mp3g20150 	Mp3g20150 	Mp3g20150 	Mp3g20150 	
mRNA 	Mapoly0049s0017 	Mp3g20160 	Mp3g20160 	Mp3g20160 	Mp3g20160 	Mp3g20160 	
mRNA 	Mapoly0049s0016 	Mp3g20170 	Mp3g20170 	Mp3g20170 	Mp3g20170 	Mp3g20170 	
mRNA 	Mapoly0049s0015 	Mp3g20180 	Mp3g20180 	Mp3g20180 	Mp3g20180 	Mp3g20180 	
mRNA 	Mapoly0049s0014 	Mp3g20190 	Mp3g20190 	Mp3g20190 	Mp3g20190 	Mp3g20190 	
mRNA 	Mapoly0049s0013 	Mp3g20200 	Mp3g20200 	Mp3g20200 	Mp3g20200 	Mp3g20200 	
mRNA 	Mapoly0049s0011 	Mp3g20210 	Mp3g20210 	Mp3g20210 	Mp3g20210 	Mp3g20210 	
mRNA 	Mapoly0049s0012 	Mp3g20220 	Mp3g20220 	Mp3g20220 	- 	- 	deleted as of v6.1r2
mRNA 	Mapoly0049s0010 	Mp3g20230 	Mp3g20230 	Mp3g20230 	Mp3g20230 	Mp3g20230 	
mRNA 	Mapoly0049s0009 	Mp3g20240 	Mp3g20240 	Mp3g20240 	Mp3g20240 	Mp3g20240 	
mRNA 	Mapoly0049s0008 	Mp3g20250 	Mp3g20250 	Mp3g20250 	Mp3g20250 	Mp3g20250 	
mRNA 	Mapoly0049s0007 	Mp3g20260 	Mp3g20260 	Mp3g20260 	Mp3g20260 	Mp3g20260 	
mRNA 	Mapoly0049s0006 	Mp3g20270 	Mp3g20270 	Mp3g20270 	Mp3g20270 	Mp3g20270 	
mRNA 	Mapoly0049s0005 	Mp3g20280 	Mp3g20280 	Mp3g20280 	Mp3g20280 	Mp3g20280 	
mRNA 	Mapoly0049s0004 	Mp3g20290 	Mp3g20290 	Mp3g20290 	Mp3g20290 	Mp3g20290 	
mRNA 	Mapoly0049s0003 	Mp3g20300 	Mp3g20300 	Mp3g20300 	Mp3g20300 	Mp3g20300 	
mRNA 	Mapoly0049s0002 	Mp3g20310 	Mp3g20310 	Mp3g20310 	Mp3g20310 	Mp3g20310 	
mRNA 	Mapoly0049s0001 	Mp3g20320 	Mp3g20320 	Mp3g20320 	Mp3g20320 	Mp3g20320 	
mRNA 	Mapoly0258s0001 	Mp3g20340 	Mp3g20340 	Mp3g20340 	Mp3g20340 	Mp3g20340 	
mRNA 	Mapoly0149s0001 	Mp3g20350 	Mp3g20350 	Mp3g20350 	Mp3g20350 	Mp3g20350 	
mRNA 	Mapoly0149s0002 	Mp3g20360 	Mp3g20360 	Mp3g20360 	Mp3g20360 	Mp3g20360 	
mRNA 	Mapoly0149s0003 	Mp3g20370 	Mp3g20370 	Mp3g20370 	Mp3g20370 	Mp3g20370 	
mRNA 	Mapoly1415s0001 	Mp3g20380 	Mp3g20380 	Mp3g20380 	Mp3g20380 	Mp3g20380 	
mRNA 	Mapoly0149s0004 	Mp3g20390 	Mp3g20390 	Mp3g20390 	Mp3g20390 	Mp3g20390 	
mRNA 	Mapoly0149s0005 	Mp3g20400 	Mp3g20400 	Mp3g20400 	Mp3g20400 	Mp3g20400 	
